Latitude_Degrees,Longitude_Degrees,Realm_Name,Exposure,Date_Year,Date_Month,Depth_m,Temperature_Mean,TSA_DHW,TSA_Frequency,Bleaching_Category,Bleaching_Binary
18.412,-76.9915,Tropical Atlantic,Exposed,2013,6,10.0,301.07,0.0,0.33,none,none
25.7003,-80.0969,Tropical Atlantic,Exposed,2013,9,9.1,299.77,0.0,0.0,none,none
25.2641,-78.0529,Tropical Atlantic,Sometimes,2013,9,6.4,299.72,0.0,0.0,none,none
24.561,-81.4003,Tropical Atlantic,Exposed,2013,9,7.0,299.82,0.0,0.0,none,none
25.8638,-80.1087,Tropical Atlantic,Exposed,2013,10,6.2,299.7,0.0,0.0,none,none
18.0383,-73.9095,Tropical Atlantic,Exposed,2013,7,20.0,301.04,0.0,0.0,none,none
25.4034,-80.132,Tropical Atlantic,Exposed,2013,9,2.6,299.89,0.0,0.0,none,none
25.3224,-80.1823,Tropical Atlantic,Exposed,2013,10,2.8,299.79,0.0,0.0,none,none
26.0591,-80.0528,Tropical Atlantic,Exposed,2013,10,17.4,299.81,0.0,0.0,mild,bleaching
24.9411,-80.5552,Tropical Atlantic,Sheltered,2013,9,5.0,299.75,0.0,0.0,none,none
25.683,-80.1,Tropical Atlantic,Exposed,2013,10,8.4,299.77,0.0,0.0,none,none
25.6959,-80.0974,Tropical Atlantic,Exposed,2013,9,7.9,299.77,0.0,0.0,none,none
24.6965,-80.9049,Tropical Atlantic,Exposed,2013,9,7.8,299.86,0.0,0.0,none,none
19.1946,-69.3289,Tropical Atlantic,Sheltered,2013,6,8.0,300.84,0.0,3.0,none,none
26.0966,-80.087,Tropical Atlantic,Exposed,2013,10,11.0,299.72,0.0,0.0,mild,bleaching
25.4557,-80.1237,Tropical Atlantic,Exposed,2013,9,6.1,299.8,0.0,0.0,none,none
25.0341,-80.3486,Tropical Atlantic,Exposed,2013,6,10.8,299.87,0.0,0.0,none,none
24.4668,-81.7292,Tropical Atlantic,Exposed,2013,10,16.5,299.8,0.0,0.0,none,none
26.5947,-78.3833,Tropical Atlantic,Sheltered,2013,4,9.4,299.73,0.0,0.5,none,none
26.7162,-80.0292,Tropical Atlantic,Exposed,2013,10,7.6,299.7,0.0,0.0,none,none
25.2224,-78.0327,Tropical Atlantic,Sometimes,2013,9,4.6,299.74,0.0,0.0,none,none
24.5576,-81.3529,Tropical Atlantic,Exposed,2013,9,11.1,299.85,0.0,0.0,none,none
25.7048,-80.0979,Tropical Atlantic,Exposed,2013,9,7.9,299.83,0.0,0.0,none,none
24.7844,-80.7634,Tropical Atlantic,Sheltered,2013,9,5.1,299.87,0.0,0.0,none,none
26.6789,-80.0181,Tropical Atlantic,Exposed,2013,10,16.0,299.71,0.0,0.0,none,none
24.9876,-80.4677,Tropical Atlantic,Sheltered,2013,9,4.0,299.78,0.0,0.0,none,none
24.4802,-81.7193,Tropical Atlantic,Exposed,2013,10,3.9,299.8,0.0,0.0,none,none
24.5452,-81.4112,Tropical Atlantic,Exposed,2013,9,7.2,299.82,31.22,20.0,none,none
26.2209,-80.0733,Tropical Atlantic,Exposed,2013,10,20.7,299.74,0.0,0.0,none,none
25.1347,-80.2759,Tropical Atlantic,Exposed,2013,9,9.1,299.88,1.0,1.0,mild,bleaching
25.1604,-80.2589,Tropical Atlantic,Exposed,2013,9,15.8,299.88,1.0,1.0,mild,bleaching
26.1183,-80.0888,Tropical Atlantic,Exposed,2013,10,9.8,299.72,0.0,0.0,mild,bleaching
24.7703,-80.7438,Tropical Atlantic,Exposed,2013,9,8.6,299.87,0.0,0.0,none,none
20.0921,-72.8106,Tropical Atlantic,Exposed,2013,5,15.0,300.86,0.0,0.0,none,none
12.0812,-68.8955,Tropical Atlantic,Sometimes,2013,10,16.7,300.08,3.34,2.0,moderate,bleaching
24.4317,-76.6857,Tropical Atlantic,Exposed,2013,8,16.5,299.86,0.0,1.0,mild,bleaching
25.6921,-80.0964,Tropical Atlantic,Exposed,2013,9,6.7,299.77,0.0,0.0,mild,bleaching
24.5523,-81.3838,Tropical Atlantic,Exposed,2013,9,5.6,299.82,0.0,0.0,none,none
25.3157,-78.0767,Tropical Atlantic,Sometimes,2013,9,13.2,299.65,0.0,0.0,none,none
25.1299,-80.2864,Tropical Atlantic,Exposed,2013,9,8.4,299.79,0.0,0.0,mild,bleaching
25.6506,-80.0964,Tropical Atlantic,Exposed,2013,9,6.6,299.8,0.0,0.0,none,none
24.9859,-80.413,Tropical Atlantic,Exposed,2013,9,11.4,299.83,0.0,0.0,none,none
24.5601,-81.5016,Tropical Atlantic,Sheltered,2013,9,5.2,299.77,0.0,0.0,none,none
25.4865,-80.1414,Tropical Atlantic,Sheltered,2013,10,5.0,299.8,0.0,0.0,none,none
24.4802,-81.7134,Tropical Atlantic,Exposed,2013,10,5.8,299.8,0.0,0.0,none,none
25.9107,-80.1004,Tropical Atlantic,Exposed,2013,10,12.1,299.74,1.03,1.0,none,none
17.2683,-62.6522,Tropical Atlantic,Exposed,2013,6,10.5,300.3,0.0,2.0,none,none
25.2404,-78.0322,Tropical Atlantic,Sometimes,2013,9,18.3,299.76,0.0,0.0,mild,bleaching
25.5441,-80.1012,Tropical Atlantic,Exposed,2013,10,4.9,299.84,0.0,0.0,none,none
25.2406,-78.0422,Tropical Atlantic,Sometimes,2013,9,7.4,299.74,0.0,0.0,none,none
25.1437,-80.2569,Tropical Atlantic,Exposed,2013,9,7.3,299.88,1.0,1.0,mild,bleaching
24.9503,-80.5508,Tropical Atlantic,Sheltered,2013,9,3.8,299.75,0.0,0.0,none,none
24.4334,-76.6809,Tropical Atlantic,Exposed,2013,8,6.0,299.86,0.0,1.0,none,none
26.5986,-78.3764,Tropical Atlantic,Sheltered,2013,4,3.7,299.73,0.0,0.5,none,none
24.9664,-80.5373,Tropical Atlantic,Sheltered,2013,9,4.2,299.65,0.0,0.0,mild,bleaching
26.271,-80.051,Tropical Atlantic,Exposed,2013,6,13.4,299.76,0.0,0.0,none,none
26.2707,-80.0708,Tropical Atlantic,Exposed,2013,3,13.7,299.76,0.0,0.0,none,none
22.6237,-73.6308,Tropical Atlantic,Sheltered,2013,2,5.8,300.1,0.0,0.0,none,none
22.6176,-73.6142,Tropical Atlantic,Sheltered,2013,2,2.4,300.09,0.0,1.0,none,none
25.3138,-78.0829,Tropical Atlantic,Sometimes,2013,9,7.2,299.65,0.0,0.0,none,none
24.5236,-81.577,Tropical Atlantic,Exposed,2013,9,4.2,299.81,0.0,0.0,none,none
24.6329,-81.0899,Tropical Atlantic,Exposed,2013,10,4.2,299.83,0.0,0.0,none,none
17.937,-87.9358,Tropical Atlantic,Exposed,2012,6,10.0,300.91,0.0,3.0,none,none
25.0863,-80.3209,Tropical Atlantic,Exposed,2012,9,5.1,299.81,0.0,0.0,none,none
19.7133,-71.8475,Tropical Atlantic,Sheltered,2012,12,7.5,300.68,0.0,2.0,none,none
25.9234,-80.1103,Tropical Atlantic,Exposed,2012,10,7.0,299.74,0.0,0.0,none,none
25.2124,-80.2088,Tropical Atlantic,Exposed,2012,9,14.8,299.84,1.04,1.0,mild,bleaching
18.3246,-64.6027,Tropical Atlantic,Sheltered,2012,4,10.0,300.31,0.0,1.0,none,none
18.4933,-64.4603,Tropical Atlantic,Sheltered,2012,5,10.0,300.19,0.0,1.0,none,none
18.3317,-64.6273,Tropical Atlantic,Sheltered,2012,4,3.0,300.3,0.0,0.0,none,none
24.5333,-81.6041,Tropical Atlantic,Exposed,2012,8,6.2,299.81,0.0,0.0,none,none
24.4758,-81.7332,Tropical Atlantic,Exposed,2012,9,11.8,299.8,0.0,0.0,none,none
25.9052,-80.0925,Tropical Atlantic,Exposed,2012,10,18.7,299.7,0.0,0.0,none,none
26.5972,-78.3978,Tropical Atlantic,Sheltered,2012,8,3.0,299.73,0.26,0.25,none,none
18.7717,-64.878,Tropical Atlantic,Exposed,2012,5,10.0,300.26,0.0,0.0,none,none
24.9733,-77.5334,Tropical Atlantic,Sheltered,2012,2,11.7,299.72,0.0,2.0,none,none
24.531,-81.4808,Tropical Atlantic,Exposed,2012,10,10.4,299.84,0.0,0.0,none,none
25.0595,-80.3288,Tropical Atlantic,Exposed,2012,9,5.8,299.86,0.0,0.0,none,none
25.189,-80.2308,Tropical Atlantic,Exposed,2012,9,6.7,299.89,0.0,0.0,mild,bleaching
24.7126,-82.7805,Tropical Atlantic,Exposed,2012,9,15.6,299.27,0.0,0.0,mild,bleaching
24.5051,-81.6208,Tropical Atlantic,Exposed,2012,8,4.4,299.79,27.09,19.0,mild,bleaching
25.2142,-80.207,Tropical Atlantic,Exposed,2012,9,17.0,299.84,1.04,1.0,mild,bleaching
25.4792,-80.1084,Tropical Atlantic,Exposed,2012,10,14.0,299.89,0.0,0.0,none,none
25.3478,-80.1564,Tropical Atlantic,Exposed,2012,10,6.6,299.84,1.38,1.0,mild,bleaching
24.7267,-82.8103,Tropical Atlantic,Exposed,2012,9,17.4,299.27,0.0,0.0,mild,bleaching
24.5218,-81.5839,Tropical Atlantic,Exposed,2012,8,6.6,299.81,0.0,0.0,mild,bleaching
24.6985,-80.9554,Tropical Atlantic,Sheltered,2012,9,5.5,299.83,1.26,1.0,none,none
24.8901,-80.5532,Tropical Atlantic,Exposed,2012,9,10.2,299.84,0.0,0.0,none,none
24.6293,-82.803,Tropical Atlantic,Exposed,2012,9,17.4,299.31,0.0,0.0,mild,bleaching
25.9866,-80.1118,Tropical Atlantic,Exposed,2012,9,7.6,299.73,0.0,0.0,none,none
25.4967,-80.138,Tropical Atlantic,Sheltered,2012,9,3.8,299.8,1.19,1.0,none,none
25.4342,-80.1545,Tropical Atlantic,Sheltered,2012,10,3.4,299.81,1.44,1.0,none,none
24.9438,-80.4722,Tropical Atlantic,Exposed,2012,9,4.4,299.81,0.0,0.0,none,none
24.5736,-82.9266,Tropical Atlantic,Exposed,2012,9,15.2,299.48,0.0,0.0,mild,bleaching
24.5196,-81.5418,Tropical Atlantic,Exposed,2012,10,5.1,299.84,31.2,19.0,none,none
25.1462,-80.2562,Tropical Atlantic,Exposed,2012,9,7.6,299.88,0.0,0.0,none,none
24.7125,-82.7923,Tropical Atlantic,Exposed,2012,9,11.8,299.27,0.0,0.0,mild,bleaching
24.5217,-81.6651,Tropical Atlantic,Sheltered,2012,8,6.8,299.78,0.0,0.0,none,none
26.205,-80.0901,Tropical Atlantic,Exposed,2012,10,3.0,299.76,0.0,0.0,none,none
24.6696,-82.9091,Tropical Atlantic,Exposed,2012,9,5.6,299.33,0.0,0.0,mild,bleaching
25.8279,-80.0921,Tropical Atlantic,Exposed,2012,10,16.3,299.7,0.0,0.0,none,none
27.1212,-80.1275,Tropical Atlantic,Exposed,2012,10,5.8,298.86,0.0,0.0,moderate,bleaching
25.9956,-80.1098,Tropical Atlantic,Exposed,2012,9,6.2,299.71,0.0,0.0,none,none
24.5855,-82.982,Tropical Atlantic,Exposed,2012,9,15.2,299.43,0.0,0.0,none,none
25.5365,-80.1384,Tropical Atlantic,Sheltered,2012,10,6.4,299.77,0.0,0.0,none,none
24.6972,-82.8632,Tropical Atlantic,Exposed,2012,9,6.4,299.28,0.0,0.0,none,none
24.625,-82.8582,Tropical Atlantic,Exposed,2012,9,9.6,299.31,0.0,0.0,none,none
25.8277,-80.0977,Tropical Atlantic,Exposed,2012,9,12.4,299.7,0.0,0.0,none,none
25.2979,-80.1736,Tropical Atlantic,Exposed,2012,9,8.8,299.79,0.0,0.0,none,none
24.9847,-80.4164,Tropical Atlantic,Exposed,2012,9,7.0,299.83,0.0,0.0,none,none
26.3185,-80.0591,Tropical Atlantic,Exposed,2012,9,18.0,299.7,0.0,0.0,none,none
24.7322,-80.8329,Tropical Atlantic,Exposed,2012,9,6.2,299.85,1.16,1.0,none,none
25.2722,-80.2422,Tropical Atlantic,Sheltered,2012,9,2.7,299.64,0.0,0.0,mild,bleaching
25.1024,-80.3124,Tropical Atlantic,Exposed,2012,9,6.7,299.81,0.0,0.0,none,none
25.0358,-80.348,Tropical Atlantic,Exposed,2012,9,5.8,299.87,0.0,0.0,none,none
24.7111,-80.9491,Tropical Atlantic,Sheltered,2012,9,7.2,299.72,1.15,1.0,none,none
24.6274,-82.8108,Tropical Atlantic,Exposed,2012,9,12.6,299.31,0.0,0.0,mild,bleaching
25.4791,-80.1274,Tropical Atlantic,Exposed,2012,9,6.7,299.8,0.0,0.0,mild,bleaching
20.3845,-87.3132,Tropical Atlantic,Sometimes,2012,5,8.7,300.8,0.0,2.0,mild,bleaching
25.1855,-80.2484,Tropical Atlantic,Exposed,2012,9,3.8,299.77,0.0,0.0,none,none
24.9892,-80.4119,Tropical Atlantic,Exposed,2012,9,7.6,299.83,0.0,0.0,none,none
24.6676,-82.9181,Tropical Atlantic,Exposed,2012,9,10.1,299.33,0.0,0.0,none,none
25.0003,-80.4395,Tropical Atlantic,Exposed,2012,9,3.8,299.78,0.0,0.0,none,none
24.5632,-81.4003,Tropical Atlantic,Exposed,2012,10,6.2,299.82,0.0,0.0,none,none
25.3654,-80.1583,Tropical Atlantic,Exposed,2012,10,6.7,299.73,1.41,1.0,none,none
25.1346,-80.2724,Tropical Atlantic,Exposed,2012,9,9.1,299.88,0.0,0.0,none,none
24.6602,-81.021,Tropical Atlantic,Exposed,2012,9,4.8,299.85,0.0,0.0,none,none
25.148,-80.2923,Tropical Atlantic,Exposed,2012,9,6.7,299.79,0.0,0.0,none,none
25.2137,-80.2653,Tropical Atlantic,Sheltered,2012,9,1.4,299.73,0.0,0.0,none,none
25.8564,-80.0951,Tropical Atlantic,Exposed,2012,9,14.3,299.7,0.0,0.0,none,none
26.7265,-80.0318,Tropical Atlantic,Exposed,2012,10,4.6,299.7,0.0,0.0,none,none
25.8878,-80.098,Tropical Atlantic,Exposed,2012,9,13.3,299.7,0.0,0.0,none,none
24.7195,-80.8408,Tropical Atlantic,Exposed,2012,9,6.1,299.85,1.16,1.0,mild,bleaching
24.5407,-81.4339,Tropical Atlantic,Exposed,2012,10,7.6,299.82,31.56,19.0,none,none
20.3834,-87.3152,Tropical Atlantic,Sometimes,2012,6,4.9,300.8,0.0,2.0,none,none
25.9848,-80.1098,Tropical Atlantic,Exposed,2012,9,5.4,299.73,0.0,0.0,none,none
24.8731,-80.5873,Tropical Atlantic,Exposed,2012,9,6.6,299.81,0.0,0.0,none,none
24.6096,-82.933,Tropical Atlantic,Exposed,2012,9,15.0,299.39,0.0,0.0,none,none
24.7234,-82.7826,Tropical Atlantic,Exposed,2012,9,17.2,299.27,0.0,0.0,mild,bleaching
26.6804,-80.0304,Tropical Atlantic,Exposed,2012,10,7.0,299.71,0.0,0.0,none,none
24.4663,-81.822,Tropical Atlantic,Exposed,2012,10,7.0,299.78,1.64,1.0,none,none
24.6842,-82.8927,Tropical Atlantic,Exposed,2012,9,6.6,299.3,0.0,0.0,none,none
24.5988,-81.2159,Tropical Atlantic,Exposed,2012,10,7.2,299.85,1.12,1.0,none,none
24.4823,-81.8358,Tropical Atlantic,Sheltered,2012,10,8.2,299.77,1.63,1.0,none,none
25.4542,-80.1404,Tropical Atlantic,Sheltered,2012,9,4.2,299.8,0.0,0.0,none,none
24.5659,-81.6573,Tropical Atlantic,Sheltered,2012,8,3.5,299.61,3.51,2.62,mild,bleaching
26.1959,-80.0822,Tropical Atlantic,Exposed,2012,10,10.5,299.78,0.0,0.0,none,none
24.6252,-81.2314,Tropical Atlantic,Sheltered,2012,10,7.2,299.81,0.0,0.0,none,none
25.2572,-80.2204,Tropical Atlantic,Exposed,2012,10,3.3,299.75,0.0,0.0,mild,bleaching
25.2145,-80.2763,Tropical Atlantic,Sheltered,2012,9,3.2,299.73,0.0,0.0,none,none
25.3173,-80.1559,Tropical Atlantic,Exposed,2012,9,10.8,299.91,0.0,0.0,mild,bleaching
24.725,-82.8063,Tropical Atlantic,Exposed,2012,9,15.5,299.27,0.0,0.0,mild,bleaching
24.4816,-81.9444,Tropical Atlantic,Sheltered,2012,9,8.6,299.76,0.0,0.0,none,none
26.1164,-80.0808,Tropical Atlantic,Exposed,2012,10,19.1,299.72,0.0,0.0,none,none
26.5939,-78.3961,Tropical Atlantic,Sheltered,2012,8,6.8,299.73,0.26,0.25,none,none
25.59,-80.0966,Tropical Atlantic,Exposed,2012,10,2.4,299.82,0.0,0.0,none,none
26.1995,-80.0842,Tropical Atlantic,Exposed,2012,10,9.4,299.78,0.0,0.0,none,none
20.3943,-87.3124,Tropical Atlantic,Sheltered,2012,6,2.0,300.8,0.0,2.0,none,none
25.1296,-80.2682,Tropical Atlantic,Exposed,2012,9,10.0,299.88,0.0,0.0,none,none
26.3582,-80.0529,Tropical Atlantic,Exposed,2012,9,15.3,299.71,0.0,0.0,none,none
26.7414,-80.0136,Tropical Atlantic,Exposed,2012,10,27.0,299.7,0.0,0.0,none,none
25.4552,-80.1319,Tropical Atlantic,Exposed,2012,9,5.2,299.8,0.0,0.0,none,none
24.6997,-80.8982,Tropical Atlantic,Exposed,2012,10,7.9,299.86,0.0,0.0,none,none
25.4727,-80.1572,Tropical Atlantic,Sheltered,2012,9,4.6,299.8,0.0,0.0,none,none
25.2142,-80.2147,Tropical Atlantic,Exposed,2012,9,10.8,299.84,1.04,1.0,mild,bleaching
26.1544,-80.0985,Tropical Atlantic,Exposed,2012,10,5.5,299.79,0.0,0.0,none,none
24.7642,-80.9053,Tropical Atlantic,Exposed,2012,10,3.8,299.74,0.0,0.0,none,none
24.502,-81.6249,Tropical Atlantic,Exposed,2012,8,4.2,299.79,27.09,19.0,none,none
24.6274,-82.8148,Tropical Atlantic,Exposed,2012,9,9.4,299.31,0.0,0.0,none,none
26.0118,-80.1036,Tropical Atlantic,Exposed,2012,9,8.5,299.71,0.0,0.0,none,none
25.3946,-80.1726,Tropical Atlantic,Sheltered,2012,10,3.7,299.74,1.54,1.0,none,none
25.2991,-80.2202,Tropical Atlantic,Exposed,2012,9,1.4,299.69,0.0,0.0,mild,bleaching
25.4016,-80.1319,Tropical Atlantic,Exposed,2012,10,1.8,299.89,3.15,2.0,none,none
25.2559,-80.2107,Tropical Atlantic,Exposed,2012,10,5.4,299.75,0.0,0.0,none,none
25.4295,-80.1369,Tropical Atlantic,Exposed,2012,10,4.6,299.81,1.44,1.0,none,none
24.6773,-82.9237,Tropical Atlantic,Exposed,2012,9,15.2,299.33,0.0,0.0,none,none
26.1922,-80.0782,Tropical Atlantic,Exposed,2012,10,17.2,299.78,0.0,0.0,none,none
24.6365,-81.0702,Tropical Atlantic,Exposed,2012,9,11.0,299.84,0.0,0.0,none,none
24.665,-80.9891,Tropical Atlantic,Exposed,2012,9,7.3,299.83,1.26,1.0,none,none
26.0245,-80.1115,Tropical Atlantic,Exposed,2012,9,5.5,299.71,0.0,0.0,none,none
25.9233,-80.0943,Tropical Atlantic,Exposed,2012,10,18.0,299.74,0.0,0.0,none,none
25.8396,-80.0858,Tropical Atlantic,Exposed,2012,9,29.9,299.7,0.0,0.0,none,none
24.6001,-82.9724,Tropical Atlantic,Exposed,2012,9,13.7,299.43,0.0,0.0,none,none
24.5978,-82.8697,Tropical Atlantic,Exposed,2012,9,10.9,299.38,0.0,0.0,none,none
26.0695,-80.0912,Tropical Atlantic,Exposed,2012,9,17.1,299.73,0.0,0.0,none,none
20.4178,-87.2944,Tropical Atlantic,Sometimes,2012,5,8.9,300.78,0.0,2.5,mild,bleaching
25.0631,-80.3411,Tropical Atlantic,Exposed,2012,9,4.6,299.86,0.0,0.0,none,none
24.5399,-81.597,Tropical Atlantic,Sheltered,2012,8,5.0,299.72,0.0,0.0,none,none
24.9554,-80.5037,Tropical Atlantic,Exposed,2012,9,3.5,299.73,0.0,0.0,none,none
24.6977,-81.0362,Tropical Atlantic,Sheltered,2012,9,3.4,299.75,1.44,1.0,none,none
19.79,-72.2846,Tropical Atlantic,Sheltered,2012,1,7.5,300.9,0.0,0.0,none,none
19.7899,-72.2841,Tropical Atlantic,Sheltered,2012,1,7.5,300.9,0.0,0.0,none,none
24.6815,-82.8858,Tropical Atlantic,Exposed,2012,9,10.6,299.3,0.0,0.0,none,none
26.0894,-80.099,Tropical Atlantic,Exposed,2012,9,7.6,299.72,0.0,0.0,none,none
26.5958,-78.3947,Tropical Atlantic,Sheltered,2012,9,4.6,299.73,0.26,0.25,none,none
25.9992,-80.1037,Tropical Atlantic,Exposed,2012,9,8.6,299.71,0.0,0.0,none,none
24.6899,-81.0305,Tropical Atlantic,Sheltered,2012,9,4.0,299.79,32.96,19.0,none,none
19.7689,-72.2596,Tropical Atlantic,Sheltered,2012,1,11.5,300.91,0.0,0.0,none,none
23.9472,-74.5511,Tropical Atlantic,Exposed,2012,5,6.0,299.84,0.0,0.0,none,none
24.6621,-82.9279,Tropical Atlantic,Exposed,2012,9,15.5,299.33,0.0,0.0,mild,bleaching
9.3231,-82.2202,Tropical Atlantic,Sheltered,2012,8,6.7,301.74,1.03,6.0,none,none
25.9577,-80.108,Tropical Atlantic,Exposed,2012,10,5.2,299.73,0.0,0.0,none,none
25.4652,-80.1572,Tropical Atlantic,Sheltered,2012,9,4.8,299.8,0.0,0.0,none,none
18.4867,-77.9312,Tropical Atlantic,Exposed,2012,7,4.0,301.12,0.0,6.0,none,none
18.4679,-77.3885,Tropical Atlantic,Exposed,2012,10,10.0,301.07,1.01,2.0,none,none
19.8058,-72.3105,Tropical Atlantic,Exposed,2012,1,7.5,300.9,0.0,0.0,none,none
19.7944,-72.3209,Tropical Atlantic,Sheltered,2012,1,7.5,300.9,0.0,0.0,none,none
19.7925,-72.327,Tropical Atlantic,Sheltered,2012,1,4.0,300.9,0.0,1.0,none,none
19.7917,-72.2905,Tropical Atlantic,Sheltered,2012,1,4.5,300.9,0.0,0.0,none,none
24.6269,-81.1078,Tropical Atlantic,Exposed,2012,9,5.0,299.83,1.36,1.0,none,none
24.6289,-82.8385,Tropical Atlantic,Exposed,2012,9,9.1,299.31,0.0,0.0,none,none
26.6795,-80.0175,Tropical Atlantic,Exposed,2012,10,19.0,299.71,0.0,0.0,none,none
24.4716,-81.9538,Tropical Atlantic,Sheltered,2012,9,11.6,299.73,0.0,0.0,none,none
24.6585,-82.7817,Tropical Atlantic,Exposed,2012,9,12.5,299.32,0.0,0.0,none,none
24.7071,-82.7883,Tropical Atlantic,Exposed,2012,9,9.1,299.27,0.0,0.0,none,none
24.4812,-81.7095,Tropical Atlantic,Exposed,2012,10,3.8,299.8,0.0,0.0,none,none
24.7249,-82.8103,Tropical Atlantic,Exposed,2012,9,15.8,299.27,0.0,0.0,none,none
24.725,-80.8566,Tropical Atlantic,Exposed,2012,9,4.9,299.85,1.16,1.0,none,none
24.6242,-81.2341,Tropical Atlantic,Sheltered,2012,10,6.4,299.81,0.0,0.0,none,none
25.0437,-80.3698,Tropical Atlantic,Exposed,2012,9,4.6,299.78,1.14,1.0,none,none
14.5211,-61.0962,Tropical Atlantic,Sheltered,2012,12,8.5,300.53,1.05,1.0,moderate,bleaching
25.5729,-80.099,Tropical Atlantic,Exposed,2012,10,8.2,299.84,0.0,0.0,none,none
26.0117,-80.0876,Tropical Atlantic,Exposed,2012,9,14.9,299.71,0.0,0.0,mild,bleaching
25.3168,-80.2085,Tropical Atlantic,Sheltered,2012,9,5.4,299.69,0.0,0.0,none,none
25.7501,-80.1196,Tropical Atlantic,Exposed,2012,10,5.5,299.64,0.0,0.0,none,none
25.1249,-80.2987,Tropical Atlantic,Exposed,2012,9,4.8,299.79,0.0,0.0,none,none
25.1058,-80.3083,Tropical Atlantic,Exposed,2012,9,4.8,299.81,0.0,0.0,none,none
19.7544,-72.0084,Tropical Atlantic,Exposed,2012,1,10.0,300.79,0.0,1.0,none,none
25.5498,-80.1009,Tropical Atlantic,Exposed,2012,10,4.2,299.84,0.0,0.0,mild,bleaching
25.0041,-80.3923,Tropical Atlantic,Exposed,2012,9,6.1,299.81,0.0,0.0,none,none
27.1346,-80.1349,Tropical Atlantic,Exposed,2012,10,7.0,298.86,0.0,0.0,moderate,bleaching
19.7519,-72.0172,Tropical Atlantic,Exposed,2012,1,10.0,300.79,0.0,1.0,none,none
25.0421,-80.3981,Tropical Atlantic,Sheltered,2012,9,2.6,299.78,1.14,1.0,none,none
25.0384,-80.3487,Tropical Atlantic,Exposed,2012,8,3.7,299.86,0.0,0.0,none,none
25.0312,-80.3887,Tropical Atlantic,Exposed,2012,9,3.4,299.81,0.0,0.0,none,none
24.9664,-80.537,Tropical Atlantic,Sheltered,2012,9,4.0,299.65,1.23,1.0,none,none
24.961,-80.5471,Tropical Atlantic,Exposed,2012,9,4.3,299.65,1.23,1.0,none,none
24.6602,-82.9319,Tropical Atlantic,Exposed,2012,9,15.0,299.34,0.0,0.0,none,none
19.7515,-72.0235,Tropical Atlantic,Sheltered,2012,1,10.0,300.79,0.0,1.0,none,none
25.8275,-80.0866,Tropical Atlantic,Exposed,2012,9,25.9,299.7,0.0,0.0,none,none
24.499,-81.7059,Tropical Atlantic,Sheltered,2012,10,6.1,299.75,1.46,1.0,none,none
24.5678,-81.6508,Tropical Atlantic,Sheltered,2012,8,3.4,299.7,0.0,0.0,mild,bleaching
24.5256,-81.5531,Tropical Atlantic,Exposed,2012,10,6.2,299.84,31.2,19.0,none,none
24.6342,-81.2481,Tropical Atlantic,Sheltered,2012,10,6.8,299.79,1.55,1.0,none,none
24.5951,-82.9407,Tropical Atlantic,Exposed,2012,9,14.4,299.39,0.0,0.0,none,none
24.5846,-82.9129,Tropical Atlantic,Exposed,2012,9,10.0,299.39,0.0,0.0,none,none
19.7461,-72.0155,Tropical Atlantic,Sheltered,2012,1,10.0,300.79,0.0,1.0,none,none
24.1774,-76.4331,Tropical Atlantic,Exposed,2012,8,8.8,299.86,0.0,1.0,none,none
25.5427,-80.101,Tropical Atlantic,Exposed,2012,10,8.6,299.84,0.0,0.0,mild,bleaching
24.6331,-81.0902,Tropical Atlantic,Exposed,2012,9,3.0,299.83,1.36,1.0,mild,bleaching
25.5002,-80.1166,Tropical Atlantic,Exposed,2012,10,10.4,299.8,1.19,1.0,none,none
24.6688,-80.9926,Tropical Atlantic,Exposed,2012,9,6.6,299.79,32.96,19.0,none,none
24.653,-82.7875,Tropical Atlantic,Exposed,2012,9,10.8,299.31,0.0,0.0,none,none
16.7614,-62.2294,Tropical Atlantic,Sheltered,2012,1,13.0,300.42,0.0,0.0,none,none
24.549,-81.4454,Tropical Atlantic,Exposed,2012,10,7.0,299.82,31.56,19.0,none,none
24.5757,-82.9069,Tropical Atlantic,Exposed,2012,9,11.9,299.47,0.0,0.0,none,none
20.3836,-87.3115,Tropical Atlantic,Sometimes,2012,5,13.9,300.8,0.0,2.0,none,none
24.4662,-81.7899,Tropical Atlantic,Exposed,2012,10,15.2,299.78,1.64,1.0,none,none
24.4826,-81.7135,Tropical Atlantic,Exposed,2012,9,2.1,299.8,0.0,0.0,none,none
25.0105,-80.3725,Tropical Atlantic,Exposed,2012,9,7.4,299.81,0.0,0.0,none,none
16.8215,-62.206,Tropical Atlantic,Sometimes,2012,1,12.0,300.37,1.25,2.0,none,none
24.9533,-80.5492,Tropical Atlantic,Sheltered,2012,9,4.0,299.65,1.23,1.0,none,none
25.2664,-80.1887,Tropical Atlantic,Exposed,2012,10,10.3,299.84,0.0,0.0,mild,bleaching
25.1263,-80.3091,Tropical Atlantic,Exposed,2012,9,4.0,299.79,0.0,0.0,none,none
25.0538,-80.3647,Tropical Atlantic,Exposed,2012,9,2.4,299.86,0.0,0.0,none,none
24.4994,-81.6984,Tropical Atlantic,Sheltered,2012,10,8.4,299.78,0.0,0.0,none,none
19.7108,-71.8469,Tropical Atlantic,Sheltered,2012,1,7.5,300.7,0.0,1.0,none,none
24.6943,-81.0383,Tropical Atlantic,Sheltered,2012,9,4.4,299.75,1.44,1.0,none,none
